batch_idx,grad_type,layer,num_channels,bits_mean,bits_min,bits_max,step_mean,step_min,step_max,range_mean,grad_mean,grad_median,grad_sum,grad_abs_mean,grad_abs_max,frac_grad_positive,frac_grad_negative,frac_push_bits_up,frac_push_bits_down,sens_mean,sens_max
4,prior,decoder.layers.1.blocks.2.attention.self.value,768,8.0,8.0,8.0,0.0003252927854191512,2.3430764485965483e-05,0.0004009195836260915,0.0832749530673027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,1.6984744569807786e-18
4,prior,decoder.layers.1.blocks.2.attention.output.dense,768,8.0,8.0,8.0,0.00026482800603844225,4.977556091034785e-05,0.00041107184370048344,0.06779596954584122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,1.6984744569807786e-18
4,prior,decoder.layers.1.blocks.2.intermediate.dense,3072,8.0,8.0,8.0,0.00024669370031915605,7.052904948068317e-06,0.00047489552525803447,0.06315358728170395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,7.114880947775495e-20
4,prior,decoder.layers.1.blocks.2.output.dense,768,8.0,8.0,8.0,0.0002084895531879738,7.206224836409092e-05,0.0003083618066739291,0.05337332561612129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,1.6984744569807786e-18
4,prior,decoder.layers.1.blocks.3.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0025327899493277073,1.4653949619969353e-05,0.006788632366806269,0.6483942270278931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545980372908761e-20,6.545981019143615e-20
4,prior,decoder.layers.1.blocks.3.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.0033803267870098352,0.00044974591583013535,0.008365902118384838,0.8653636574745178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,6.545981019143615e-20
4,prior,decoder.layers.1.blocks.3.attention.self.query,768,8.0,8.0,8.0,0.0003239508077967912,0.00023531151236966252,0.000631533213891089,0.08293140679597855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,1.6855084008790099e-18
4,prior,decoder.layers.1.blocks.3.attention.self.key,768,8.0,8.0,8.0,0.00031772640068084,0.00020628338097594678,0.0005636868299916387,0.08133795857429504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,1.6855084008790099e-18
4,prior,decoder.layers.1.blocks.3.attention.self.value,768,8.0,8.0,8.0,0.0003002247540280223,4.264362723915838e-05,0.0003999803157057613,0.0768575370311737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,1.6855084008790099e-18
4,prior,decoder.layers.1.blocks.3.attention.output.dense,768,8.0,8.0,8.0,0.00028019631281495094,7.317145355045795e-05,0.00039657819434069097,0.07173025608062744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,1.6855084008790099e-18
4,prior,decoder.layers.1.blocks.3.intermediate.dense,3072,8.0,8.0,8.0,0.00021115667186677456,6.430424946302082e-06,0.0004701236612163484,0.05405610799789429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,6.545981019143615e-20
4,prior,decoder.layers.1.blocks.3.output.dense,768,8.0,8.0,8.0,0.00020210300863254815,5.907665763515979e-05,0.00029828085098415613,0.05173837020993233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,1.6855084008790099e-18
4,prior,decoder.layers.1.blocks.4.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0018967085052281618,4.279427230358124e-07,0.005878333933651447,0.4855573773384094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961105015539e-20,6.354961751250393e-20
4,prior,decoder.layers.1.blocks.4.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.0028801539447158575,0.000737915514037013,0.006579170934855938,0.7373194098472595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,6.354961751250393e-20
4,prior,decoder.layers.1.blocks.4.attention.self.query,768,8.0,8.0,8.0,0.00033033566433005035,0.00023338382015936077,0.0006133840652182698,0.08456593006849289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,1.6976439676457754e-18
4,prior,decoder.layers.1.blocks.4.attention.self.key,768,8.0,8.0,8.0,0.0003212859155610204,0.00021731111337430775,0.0006266946438699961,0.08224919438362122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,1.6976439676457754e-18
4,prior,decoder.layers.1.blocks.4.attention.self.value,768,8.0,8.0,8.0,0.0003251030866522342,0.00024098582798615098,0.0004145162820350379,0.08322639018297195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,1.6976439676457754e-18
4,prior,decoder.layers.1.blocks.4.attention.output.dense,768,8.0,8.0,8.0,0.0002796328335534781,5.369669815991074e-05,0.00041365265497006476,0.0715860053896904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,1.6976439676457754e-18
4,prior,decoder.layers.1.blocks.4.intermediate.dense,3072,8.0,8.0,8.0,0.00023973750649020076,6.159158147056587e-06,0.0004763749602716416,0.061372801661491394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354960458780685e-20,6.354961751250393e-20
4,prior,decoder.layers.1.blocks.4.output.dense,768,8.0,8.0,8.0,0.0002057085366686806,6.710355228278786e-05,0.00029522960539907217,0.052661385387182236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,1.6976439676457754e-18
4,prior,decoder.layers.1.blocks.5.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.002829608041793108,3.7085892472532578e-06,0.008786359801888466,0.7243796586990356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,6.173756205843288e-20
4,prior,decoder.layers.1.blocks.5.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.004323975648730993,0.0017961061093956232,0.010626163333654404,1.1069377660751343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,6.173756205843288e-20
