batch_idx,grad_type,layer,num_channels,bits_mean,bits_min,bits_max,step_mean,range_mean,grad_mean,grad_abs_mean,grad_abs_max,frac_push_bits_up,frac_push_bits_down,sum_g_over_s,mean_g_over_s,abs_mean_g_over_s,sens_mean,sens_max
12,prior,decoder.layers.0.blocks.0.attention.self.continuous_position_bias_mlp.2,24,8.0,8.0,8.0,0.0019288802286610007,0.4937933385372162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631765496513523e-21,5.631765496513523e-21
12,prior,decoder.layers.0.blocks.0.attention.self.query,1536,8.0,8.0,8.0,0.0002375369076617062,0.06080944836139679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631765496513523e-21,2.429675836106161e-20
12,prior,decoder.layers.0.blocks.0.attention.self.key,1536,8.0,8.0,8.0,0.00023069589224178344,0.05905814841389656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631765496513523e-21,2.429675836106161e-20
12,prior,decoder.layers.0.blocks.0.attention.self.value,1536,8.0,8.0,8.0,0.0002510869817342609,0.0642782673239708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631765496513523e-21,2.429675836106161e-20
12,prior,decoder.layers.0.blocks.0.attention.output.dense,1536,8.0,8.0,8.0,0.00017787044635042548,0.04553483426570892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631765496513523e-21,2.429675836106161e-20
12,prior,decoder.layers.0.blocks.0.intermediate.dense,6144,8.0,8.0,8.0,0.00013230496551841497,0.03387007117271423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6317667082038736e-21,5.631765496513523e-21
12,prior,decoder.layers.0.blocks.0.output.dense,1536,8.0,8.0,8.0,6.205212412169203e-05,0.01588534377515316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631765496513523e-21,2.429675836106161e-20
12,prior,decoder.layers.0.blocks.1.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0010714662494137883,0.2742953598499298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736798482893412e-21,4.736799290686979e-21
12,prior,decoder.layers.0.blocks.1.attention.self.continuous_position_bias_mlp.2,24,8.0,8.0,8.0,0.0021863263100385666,0.559699535369873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736799290686979e-21,4.736799290686979e-21
12,prior,decoder.layers.0.blocks.1.attention.self.query,1536,8.0,8.0,8.0,0.0002760094066616148,0.07065840810537338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736799290686979e-21,2.2484932320363574e-20
12,prior,decoder.layers.0.blocks.1.attention.self.key,1536,8.0,8.0,8.0,0.00027390290051698685,0.07011914253234863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736799290686979e-21,2.2484932320363574e-20
12,prior,decoder.layers.0.blocks.1.attention.self.value,1536,8.0,8.0,8.0,0.00028581751394085586,0.0731692835688591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736799290686979e-21,2.2484932320363574e-20
12,prior,decoder.layers.0.blocks.1.attention.output.dense,1536,8.0,8.0,8.0,0.00021327346621546894,0.05459800735116005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736799290686979e-21,2.2484932320363574e-20
12,prior,decoder.layers.0.blocks.1.intermediate.dense,6144,8.0,8.0,8.0,0.0003005499020218849,0.07694077491760254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736798482893412e-21,4.736799290686979e-21
12,prior,decoder.layers.0.blocks.1.output.dense,1536,8.0,8.0,8.0,0.00020838058844674379,0.05334543064236641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736799290686979e-21,2.2484932320363574e-20
12,prior,decoder.layers.0.blocks.2.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0020480360835790634,0.5242972373962402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.315636323617127e-21,4.31563672751391e-21
12,prior,decoder.layers.0.blocks.2.attention.self.continuous_position_bias_mlp.2,24,8.0,8.0,8.0,0.0030523103196173906,0.781391441822052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31563672751391e-21,4.31563672751391e-21
12,prior,decoder.layers.0.blocks.2.attention.self.query,1536,8.0,8.0,8.0,0.0002606630732771009,0.06672974675893784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31563672751391e-21,2.0669600455584993e-20
12,prior,decoder.layers.0.blocks.2.attention.self.key,1536,8.0,8.0,8.0,0.00025566836120560765,0.06545110046863556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31563672751391e-21,2.0669600455584993e-20
12,prior,decoder.layers.0.blocks.2.attention.self.value,1536,8.0,8.0,8.0,0.0002685574581846595,0.06875070929527283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31563672751391e-21,2.0669600455584993e-20
12,prior,decoder.layers.0.blocks.2.attention.output.dense,1536,8.0,8.0,8.0,0.0001928864949150011,0.04937894269824028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31563672751391e-21,2.0669600455584993e-20
12,prior,decoder.layers.0.blocks.2.intermediate.dense,6144,8.0,8.0,8.0,0.00019297271501272917,0.04940101504325867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31563672751391e-21,4.31563672751391e-21
12,prior,decoder.layers.0.blocks.2.output.dense,1536,8.0,8.0,8.0,0.00011327121319482103,0.028997430577874184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31563672751391e-21,2.0669600455584993e-20
12,prior,decoder.layers.0.blocks.3.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0010611554607748985,0.271655797958374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750739819903032e-21,3.750739416006249e-21
12,prior,decoder.layers.0.blocks.3.attention.self.continuous_position_bias_mlp.2,24,8.0,8.0,8.0,0.0020329307299107313,0.5204302668571472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750739416006249e-21,3.750739416006249e-21
12,prior,decoder.layers.0.blocks.3.attention.self.query,1536,8.0,8.0,8.0,0.0002456025395076722,0.06287425011396408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750739416006249e-21,2.1275274378558537e-20
12,prior,decoder.layers.0.blocks.3.attention.self.key,1536,8.0,8.0,8.0,0.00024018553085625172,0.06148749589920044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750739416006249e-21,2.1275274378558537e-20
12,prior,decoder.layers.0.blocks.3.attention.self.value,1536,8.0,8.0,8.0,0.00026129421894438565,0.06689132004976273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750739416006249e-21,2.1275274378558537e-20
12,prior,decoder.layers.0.blocks.3.attention.output.dense,1536,8.0,8.0,8.0,0.00019987676932942122,0.05116845294833183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750739416006249e-21,2.1275274378558537e-20
12,prior,decoder.layers.0.blocks.3.intermediate.dense,6144,8.0,8.0,8.0,0.00033145080669783056,0.08485140651464462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750740223799816e-21,3.750739416006249e-21
12,prior,decoder.layers.0.blocks.3.output.dense,1536,8.0,8.0,8.0,0.0002452778862789273,0.0627911388874054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750739416006249e-21,2.1275274378558537e-20
12,prior,decoder.layers.0.blocks.4.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0013615461066365242,0.3485558032989502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393294397703555e-21,3.393293589909988e-21
12,prior,decoder.layers.0.blocks.4.attention.self.continuous_position_bias_mlp.2,24,8.0,8.0,8.0,0.0027377645019441843,0.7008677124977112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393293589909988e-21,3.393293589909988e-21
12,prior,decoder.layers.0.blocks.4.attention.self.query,1536,8.0,8.0,8.0,0.00025637587532401085,0.06563222408294678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393293589909988e-21,2.2885940434041332e-20
12,prior,decoder.layers.0.blocks.4.attention.self.key,1536,8.0,8.0,8.0,0.0002545085735619068,0.06515419483184814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393293589909988e-21,2.2885940434041332e-20
12,prior,decoder.layers.0.blocks.4.attention.self.value,1536,8.0,8.0,8.0,0.0002850639575626701,0.07297637313604355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393293589909988e-21,2.2885940434041332e-20
12,prior,decoder.layers.0.blocks.4.attention.output.dense,1536,8.0,8.0,8.0,0.0002044083084911108,0.052328526973724365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393293589909988e-21,2.2885940434041332e-20
12,prior,decoder.layers.0.blocks.4.intermediate.dense,6144,8.0,8.0,8.0,0.0003318398667033762,0.0849510058760643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393294801600339e-21,3.393293589909988e-21
12,prior,decoder.layers.0.blocks.4.output.dense,1536,8.0,8.0,8.0,0.00023167031758930534,0.05930760130286217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393293589909988e-21,2.2885940434041332e-20
12,prior,decoder.layers.0.blocks.5.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0012412189971655607,0.31775206327438354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636562497839032e-21,3.3636566536806867e-21
12,prior,decoder.layers.0.blocks.5.attention.self.continuous_position_bias_mlp.2,24,8.0,8.0,8.0,0.00258406694047153,0.6615211367607117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636566536806867e-21,3.3636566536806867e-21
12,prior,decoder.layers.0.blocks.5.attention.self.query,1536,8.0,8.0,8.0,0.00028261556872166693,0.07234958559274673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636566536806867e-21,2.6647689672468276e-20
12,prior,decoder.layers.0.blocks.5.attention.self.key,1536,8.0,8.0,8.0,0.0002801731170620769,0.0717243179678917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636566536806867e-21,2.6647689672468276e-20
12,prior,decoder.layers.0.blocks.5.attention.self.value,1536,8.0,8.0,8.0,0.0002778366324491799,0.07112617790699005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636566536806867e-21,2.6647689672468276e-20
12,prior,decoder.layers.0.blocks.5.attention.output.dense,1536,8.0,8.0,8.0,0.0002068895846605301,0.0529637336730957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636566536806867e-21,2.6647689672468276e-20
12,prior,decoder.layers.0.blocks.5.intermediate.dense,6144,8.0,8.0,8.0,0.0003071973624173552,0.07864252477884293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636558458871197e-21,3.3636566536806867e-21
12,prior,decoder.layers.0.blocks.5.output.dense,1536,8.0,8.0,8.0,0.0001986564602702856,0.050856053829193115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3636566536806867e-21,2.6647689672468276e-20
12,prior,decoder.layers.0.blocks.6.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0013612611219286919,0.3484828472137451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2531405982512355e-21,3.2531414060448025e-21
12,prior,decoder.layers.0.blocks.6.attention.self.continuous_position_bias_mlp.2,24,8.0,8.0,8.0,0.002917751669883728,0.7469444274902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2531414060448025e-21,3.2531414060448025e-21
12,prior,decoder.layers.0.blocks.6.attention.self.query,1536,8.0,8.0,8.0,0.000260312226600945,0.06663993000984192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2531414060448025e-21,2.9917352072544265e-20
12,prior,decoder.layers.0.blocks.6.attention.self.key,1536,8.0,8.0,8.0,0.0002597120183054358,0.06648627668619156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2531414060448025e-21,2.9917352072544265e-20
12,prior,decoder.layers.0.blocks.6.attention.self.value,1536,8.0,8.0,8.0,0.00027536676498129964,0.07049389183521271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2531414060448025e-21,2.9917352072544265e-20
12,prior,decoder.layers.0.blocks.6.attention.output.dense,1536,8.0,8.0,8.0,0.00018334844207856804,0.04693720117211342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2531414060448025e-21,2.9917352072544265e-20
12,prior,decoder.layers.0.blocks.6.intermediate.dense,6144,8.0,8.0,8.0,0.00031179748475551605,0.07982015609741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2531399924060603e-21,3.2531414060448025e-21
12,prior,decoder.layers.0.blocks.6.output.dense,1536,8.0,8.0,8.0,0.00016036776651162654,0.041054148226976395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2531414060448025e-21,2.9917352072544265e-20
12,prior,decoder.layers.0.blocks.7.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.001513550872914493,0.38746902346611023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1766027636282473e-21,3.176602157783072e-21
12,prior,decoder.layers.0.blocks.7.attention.self.continuous_position_bias_mlp.2,24,8.0,8.0,8.0,0.0033697544131428003,0.8626571297645569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.176602359731464e-21,3.176602157783072e-21
12,prior,decoder.layers.0.blocks.7.attention.self.query,1536,8.0,8.0,8.0,0.00023210979998111725,0.059420108795166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.176602157783072e-21,2.894227415140617e-20
12,prior,decoder.layers.0.blocks.7.attention.self.key,1536,8.0,8.0,8.0,0.0002401465317234397,0.06147751212120056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.176602157783072e-21,2.894227415140617e-20
12,prior,decoder.layers.0.blocks.7.attention.self.value,1536,8.0,8.0,8.0,0.0002813343598973006,0.07202159613370895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.176602157783072e-21,2.894227415140617e-20
12,prior,decoder.layers.0.blocks.7.attention.output.dense,1536,8.0,8.0,8.0,0.00018025748431682587,0.04614591598510742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.176602157783072e-21,2.894227415140617e-20
12,prior,decoder.layers.0.blocks.7.intermediate.dense,6144,8.0,8.0,8.0,0.0003177691251039505,0.08134889602661133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1766027636282473e-21,3.176602157783072e-21
12,prior,decoder.layers.0.blocks.7.output.dense,1536,8.0,8.0,8.0,0.00014256862050388008,0.0364975668489933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.176602157783072e-21,2.894227415140617e-20
12,prior,decoder.layers.0.upsample.upsample,3072,8.0,8.0,8.0,0.00021907442715018988,0.05608305335044861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
12,prior,decoder.layers.0.upsample.mixup,768,8.0,8.0,8.0,0.0002634419361129403,0.06744113564491272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
12,prior,decoder.layers.1.blocks.0.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0018440473359078169,0.4720761179924011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.119690842056043e-20,8.11969213452575e-20
12,prior,decoder.layers.1.blocks.0.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.0026675129774957895,0.6828833222389221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11969213452575e-20,8.11969213452575e-20
12,prior,decoder.layers.1.blocks.0.attention.self.query,768,8.0,8.0,8.0,0.0003106216317974031,0.07951913774013519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11969213452575e-20,1.691560261035601e-18
12,prior,decoder.layers.1.blocks.0.attention.self.key,768,8.0,8.0,8.0,0.00029321471811272204,0.07506296783685684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11969213452575e-20,1.691560261035601e-18
12,prior,decoder.layers.1.blocks.0.attention.self.value,768,8.0,8.0,8.0,0.00028405681950971484,0.072718545794487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11969213452575e-20,1.691560261035601e-18
12,prior,decoder.layers.1.blocks.0.attention.output.dense,768,8.0,8.0,8.0,0.00022558671480510384,0.05775019899010658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11969213452575e-20,1.691560261035601e-18
12,prior,decoder.layers.1.blocks.0.intermediate.dense,3072,8.0,8.0,8.0,0.0002630599192343652,0.0673433393239975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.119690842056043e-20,8.11969213452575e-20
12,prior,decoder.layers.1.blocks.0.output.dense,768,8.0,8.0,8.0,0.0001981466921279207,0.050725553184747696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11969213452575e-20,1.691560261035601e-18
12,prior,decoder.layers.1.blocks.1.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0021861321292817593,0.5596498250961304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.551538607149728e-20,7.551538607149728e-20
12,prior,decoder.layers.1.blocks.1.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.002980488119646907,0.7630049586296082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.551538607149728e-20,7.551538607149728e-20
12,prior,decoder.layers.1.blocks.1.attention.self.query,768,8.0,8.0,8.0,0.0003155310987494886,0.08077596127986908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.551538607149728e-20,1.6798975313864861e-18
12,prior,decoder.layers.1.blocks.1.attention.self.key,768,8.0,8.0,8.0,0.0003006505430676043,0.0769665390253067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.551538607149728e-20,1.6798975313864861e-18
12,prior,decoder.layers.1.blocks.1.attention.self.value,768,8.0,8.0,8.0,0.00030872158822603524,0.07903272658586502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.551538607149728e-20,1.6798975313864861e-18
12,prior,decoder.layers.1.blocks.1.attention.output.dense,768,8.0,8.0,8.0,0.0002695083385333419,0.06899413466453552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.551538607149728e-20,1.6798975313864861e-18
12,prior,decoder.layers.1.blocks.1.intermediate.dense,3072,8.0,8.0,8.0,0.000259443826507777,0.0664176195859909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.551538607149728e-20,7.551538607149728e-20
12,prior,decoder.layers.1.blocks.1.output.dense,768,8.0,8.0,8.0,0.00019331988005433232,0.04948988929390907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.551538607149728e-20,1.6798975313864861e-18
12,prior,decoder.layers.1.blocks.2.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0017169630154967308,0.4395425319671631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,7.114880947775495e-20
12,prior,decoder.layers.1.blocks.2.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.002715245820581913,0.6951029300689697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,7.114880947775495e-20
12,prior,decoder.layers.1.blocks.2.attention.self.query,768,8.0,8.0,8.0,0.00032242017914541066,0.08253956586122513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,1.6984744569807786e-18
12,prior,decoder.layers.1.blocks.2.attention.self.key,768,8.0,8.0,8.0,0.000304806133499369,0.07803037017583847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,1.6984744569807786e-18
12,prior,decoder.layers.1.blocks.2.attention.self.value,768,8.0,8.0,8.0,0.0003252927854191512,0.0832749530673027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,1.6984744569807786e-18
12,prior,decoder.layers.1.blocks.2.attention.output.dense,768,8.0,8.0,8.0,0.00026482800603844225,0.06779596954584122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,1.6984744569807786e-18
12,prior,decoder.layers.1.blocks.2.intermediate.dense,3072,8.0,8.0,8.0,0.00024669370031915605,0.06315358728170395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,7.114880947775495e-20
12,prior,decoder.layers.1.blocks.2.output.dense,768,8.0,8.0,8.0,0.0002084895531879738,0.05337332561612129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.114880947775495e-20,1.6984744569807786e-18
12,prior,decoder.layers.1.blocks.3.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0025327899493277073,0.6483942270278931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545980372908761e-20,6.545981019143615e-20
12,prior,decoder.layers.1.blocks.3.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.0033803267870098352,0.8653636574745178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,6.545981019143615e-20
12,prior,decoder.layers.1.blocks.3.attention.self.query,768,8.0,8.0,8.0,0.0003239508077967912,0.08293140679597855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,1.6855084008790099e-18
12,prior,decoder.layers.1.blocks.3.attention.self.key,768,8.0,8.0,8.0,0.00031772640068084,0.08133795857429504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,1.6855084008790099e-18
12,prior,decoder.layers.1.blocks.3.attention.self.value,768,8.0,8.0,8.0,0.0003002247540280223,0.0768575370311737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,1.6855084008790099e-18
12,prior,decoder.layers.1.blocks.3.attention.output.dense,768,8.0,8.0,8.0,0.00028019631281495094,0.07173025608062744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,1.6855084008790099e-18
12,prior,decoder.layers.1.blocks.3.intermediate.dense,3072,8.0,8.0,8.0,0.00021115667186677456,0.05405610799789429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,6.545981019143615e-20
12,prior,decoder.layers.1.blocks.3.output.dense,768,8.0,8.0,8.0,0.00020210300863254815,0.05173837020993233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545981019143615e-20,1.6855084008790099e-18
12,prior,decoder.layers.1.blocks.4.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0018967085052281618,0.4855573773384094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961105015539e-20,6.354961751250393e-20
12,prior,decoder.layers.1.blocks.4.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.0028801539447158575,0.7373194098472595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,6.354961751250393e-20
12,prior,decoder.layers.1.blocks.4.attention.self.query,768,8.0,8.0,8.0,0.00033033566433005035,0.08456593006849289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,1.6976439676457754e-18
12,prior,decoder.layers.1.blocks.4.attention.self.key,768,8.0,8.0,8.0,0.0003212859155610204,0.08224919438362122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,1.6976439676457754e-18
12,prior,decoder.layers.1.blocks.4.attention.self.value,768,8.0,8.0,8.0,0.0003251030866522342,0.08322639018297195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,1.6976439676457754e-18
12,prior,decoder.layers.1.blocks.4.attention.output.dense,768,8.0,8.0,8.0,0.0002796328335534781,0.0715860053896904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,1.6976439676457754e-18
12,prior,decoder.layers.1.blocks.4.intermediate.dense,3072,8.0,8.0,8.0,0.00023973750649020076,0.061372801661491394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354960458780685e-20,6.354961751250393e-20
12,prior,decoder.layers.1.blocks.4.output.dense,768,8.0,8.0,8.0,0.0002057085366686806,0.052661385387182236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354961751250393e-20,1.6976439676457754e-18
12,prior,decoder.layers.1.blocks.5.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.002829608041793108,0.7243796586990356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,6.173756205843288e-20
12,prior,decoder.layers.1.blocks.5.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.004323975648730993,1.1069377660751343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,6.173756205843288e-20
12,prior,decoder.layers.1.blocks.5.attention.self.query,768,8.0,8.0,8.0,0.0003274371847510338,0.08382391929626465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,1.6366914064510038e-18
12,prior,decoder.layers.1.blocks.5.attention.self.key,768,8.0,8.0,8.0,0.0003261968959122896,0.08350640535354614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,1.6366914064510038e-18
12,prior,decoder.layers.1.blocks.5.attention.self.value,768,8.0,8.0,8.0,0.0003070188104175031,0.0785968154668808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,1.6366914064510038e-18
12,prior,decoder.layers.1.blocks.5.attention.output.dense,768,8.0,8.0,8.0,0.0002858461521100253,0.07317661494016647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,1.6366914064510038e-18
12,prior,decoder.layers.1.blocks.5.intermediate.dense,3072,8.0,8.0,8.0,0.000253006728598848,0.06476972252130508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,6.173756205843288e-20
12,prior,decoder.layers.1.blocks.5.output.dense,768,8.0,8.0,8.0,0.0002085100277327001,0.05337856709957123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.173756205843288e-20,1.6366914064510038e-18
12,prior,decoder.layers.1.blocks.6.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0026289806701242924,0.6730190515518188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,6.198532850128665e-20
12,prior,decoder.layers.1.blocks.6.attention.self.continuous_position_bias_mlp.2,12,8.0,8.0,8.0,0.003659632755443454,0.9368659853935242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,6.198532850128665e-20
12,prior,decoder.layers.1.blocks.6.attention.self.query,768,8.0,8.0,8.0,0.00033766558044590056,0.08644238859415054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,1.641563086668635e-18
12,prior,decoder.layers.1.blocks.6.attention.self.key,768,8.0,8.0,8.0,0.00033265832462348044,0.08516053110361099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198532850128665e-20,1.641563086668635e-18
